"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ID=BJEIHDPM_01795;Name=hmuU_1;dbxref=COG:COG0609;gene=hmuU_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q56992;locus_tag=BJEIHDPM_01795;product=Hemin transport system permease protein HmuU",-5.71762919174383,5.33238330969071,-14.2516491836065,1.31611526851284e-18,3.07349740807452e-18,31.9372001208903
"ID=BJEIHDPM_03000;eC_number=6.6.1.1;Name=bchI;dbxref=COG:COG1239;gene=bchI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P26239;locus_tag=BJEIHDPM_03000;product=Magnesium-chelatase 38 kDa subunit",-4.66099610134667,5.2060875809431,-14.249423931421,1.32396606379809e-18,3.09032740280498e-18,31.9622149745437
"ID=BJEIHDPM_02250;Name=yceI;dbxref=COG:COG2353;gene=yceI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A8X2;locus_tag=BJEIHDPM_02250;product=Protein YceI",-4.83061626691469,6.04994228770455,-14.2463591102493,1.33485691395569e-18,3.11423351000163e-18,32.0944987036956
"ID=BJEIHDPM_02861;eC_number=1.15.1.1;Name=sodB_1;gene=sodB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23744;locus_tag=BJEIHDPM_02861;product=Superoxide dismutase [Mn/Fe]",-5.23409295234275,5.82369638689085,-14.245412609888,1.33823868000531e-18,3.12060613476457e-18,32.0510518152366
"ID=BJEIHDPM_01564;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01564;product=hypothetical protein",-5.50067971593422,5.14483544726389,-14.2406372560816,1.35543392732066e-18,3.15916824536757e-18,31.8700301249128
"ID=BJEIHDPM_03454;eC_number=2.7.13.3;Name=pfeS;dbxref=COG:COG0642;gene=pfeS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q04804;locus_tag=BJEIHDPM_03454;product=Sensor protein PfeS",-5.44086655160719,5.79429416370505,-14.236087432855,1.37202604711983e-18,3.19628786413983e-18,31.9639696247423
"ID=BJEIHDPM_00681;Name=nicT;gene=nicT;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q88FY6;locus_tag=BJEIHDPM_00681;product=Putative metabolite transport protein NicT",-5.78213661612607,6.21124887104299,-14.232862912761,1.38391000734415e-18,3.22240860031276e-18,32.012540229487
"ID=BJEIHDPM_03368;Name=yhbE;dbxref=COG:COG0697;gene=yhbE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AA73;locus_tag=BJEIHDPM_03368;product=putative inner membrane transporter YhbE",-3.59687556160865,8.1537344316308,-14.2326482573673,1.38470482465699e-18,3.22269566126522e-18,32.1399811790983
"ID=BJEIHDPM_00204;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00204;product=hypothetical protein",-5.68978505233996,5.66841779848301,-14.2302326624567,1.39368125492096e-18,3.24201470788449e-18,31.9462975168606
"ID=BJEIHDPM_00769;Name=glnQ_1;gene=glnQ_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27675;locus_tag=BJEIHDPM_00769;product=Glutamine transport ATP-binding protein GlnQ",-5.31986399660356,5.85325706604089,-14.2296853417101,1.39572332445736e-18,3.24519197387155e-18,31.9752688738031
"ID=BJEIHDPM_01257;eC_number=3.1.13.1;Name=rnr;dbxref=COG:COG0557;gene=rnr;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P21499;locus_tag=BJEIHDPM_01257;product=Ribonuclease R",-4.52911591297756,6.07059564070668,-14.2274347105815,1.40415251906427e-18,3.26320965568496e-18,32.0835566611658
"ID=BJEIHDPM_04228;eC_number=3.1.1.99;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0DOV6;locus_tag=BJEIHDPM_04228;product=6-deoxy-6-sulfogluconolactonase",-5.41101965070954,5.91326117369613,-14.2238522117667,1.41767680352987e-18,3.29304500490796e-18,31.9939566605962
"ID=BJEIHDPM_03004;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03004;product=hypothetical protein",-5.1604322205196,5.20439696653268,-14.2202458672872,1.43142489076136e-18,3.32337109374154e-18,31.8541370038436
"ID=BJEIHDPM_01163;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01163;product=hypothetical protein",-4.99227672108022,5.6722419052635,-14.2199737442108,1.43246776073625e-18,3.32418413141841e-18,31.9694827113687
"ID=BJEIHDPM_03953;eC_number=1.1.1.-;Name=aroE_2;gene=aroE_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A4QB65;locus_tag=BJEIHDPM_03953;product=Quinate/shikimate dehydrogenase (NAD(+))",-5.59185063256162,4.33359502370221,-14.2159175373857,1.44810444309077e-18,3.3588464100496e-18,31.668881464627
"ID=BJEIHDPM_01340;Name=mcpQ_7;dbxref=COG:COG0840;gene=mcpQ_7;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q88D09;locus_tag=BJEIHDPM_01340;product=Methyl-accepting chemotaxis protein McpQ",-5.06353371231793,6.33973038930888,-14.2151300183034,1.45116038979645e-18,3.36430855586143e-18,32.0358874995737
"ID=BJEIHDPM_00081;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00081;product=hypothetical protein",-5.02849914911479,5.54891384189588,-14.2128386417649,1.46008935984414e-18,3.38337461993822e-18,31.9160827159045
"ID=BJEIHDPM_04823;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04823;product=hypothetical protein",-5.29644008862496,4.76953845476627,-14.2113100662325,1.46607690937679e-18,3.39560959850348e-18,31.72300156325
"ID=BJEIHDPM_04565;eC_number=1.7.-.-;Name=azoB_1;gene=azoB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8KU07;locus_tag=BJEIHDPM_04565;product=NAD(P)H azoreductase",-5.65724527070643,5.25572800054963,-14.2097941395148,1.47203956802215e-18,3.40777515047675e-18,31.8260610709216
"ID=BJEIHDPM_03600;Name=fliG;dbxref=COG:COG1536;gene=fliG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A1J9;locus_tag=BJEIHDPM_03600;product=Flagellar motor switch protein FliG",-4.95918041298785,5.57926192440505,-14.2034122219596,1.4974134519312e-18,3.46484433742422e-18,31.8807547382075
"ID=BJEIHDPM_00692;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00692;product=hypothetical protein",-4.06560336615306,6.60617928489546,-14.2013765761526,1.50560017107315e-18,3.48210854023134e-18,32.0450012939014
"ID=BJEIHDPM_05114;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05114;product=hypothetical protein",-4.71055213291238,5.04497316100912,-14.1943060238892,1.53439088043023e-18,3.54698546974214e-18,31.8341873154692
"ID=BJEIHDPM_02649;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02649;product=hypothetical protein",-5.26245907949355,6.14304782054834,-14.1908671542314,1.54859537535967e-18,3.57809783647139e-18,31.9347591752693
"ID=BJEIHDPM_02091;Name=zapA;dbxref=COG:COG3027;gene=zapA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HTW3;locus_tag=BJEIHDPM_02091;product=Cell division protein ZapA",-4.95449996159308,5.3869896247542,-14.1892510792786,1.5553167917822e-18,3.59189859661347e-18,31.8487355476931
"ID=BJEIHDPM_02260;Name=srlR_2;dbxref=COG:COG1349;gene=srlR_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P15082;locus_tag=BJEIHDPM_02260;product=Glucitol operon repressor",-4.2696186038656,5.87834863930913,-14.188135056909,1.55997574607954e-18,3.60092525513982e-18,31.9454673124773
"ID=BJEIHDPM_05195;Name=gntT;dbxref=COG:COG2610;gene=gntT;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39835;locus_tag=BJEIHDPM_05195;product=High-affinity gluconate transporter",-4.75636800345083,5.47630478457458,-14.187522074476,1.56254074075982e-18,3.60511202639729e-18,31.8607662923823
"ID=BJEIHDPM_02252;eC_number=1.5.1.20;Name=metF;dbxref=COG:COG0685;gene=metF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AEZ1;locus_tag=BJEIHDPM_02252;product=5%2C10-methylenetetrahydrofolate reductase",-5.68378071305208,4.6923713152103,-14.1780606041711,1.60268013538269e-18,3.6959452040853e-18,31.6386423881131
"ID=BJEIHDPM_02748;eC_number=3.6.4.-;Name=radA;dbxref=COG:COG1066;gene=radA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P24554;locus_tag=BJEIHDPM_02748;product=DNA repair protein RadA",-5.37247010816777,6.33159340949089,-14.1751960324477,1.61503837276097e-18,3.72265569206527e-18,31.9156499541919
"ID=BJEIHDPM_04593;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04593;product=hypothetical protein",-4.91441693769221,5.80186962999302,-14.1745320698529,1.61791662120405e-18,3.72749969522719e-18,31.8741470965182
"ID=BJEIHDPM_04447;eC_number=2.3.1.-;Name=ypeA_2;dbxref=COG:COG0456;gene=ypeA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P63422;locus_tag=BJEIHDPM_04447;product=Acetyltransferase YpeA",-5.43073302150363,4.71728330522919,-14.1740435249918,1.62003777132821e-18,3.73059561641272e-18,31.5939814996212
"ID=BJEIHDPM_04419;eC_number=2.3.1.57;Name=paiA;dbxref=COG:COG0454;gene=paiA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P21340;locus_tag=BJEIHDPM_04419;product=Spermidine/spermine N(1)-acetyltransferase",-4.47635303116232,5.97114586932912,-14.1703899617215,1.6359906029297e-18,3.76552465393747e-18,31.9140308478605
"ID=BJEIHDPM_00768;Name=yycB_1;dbxref=COG:COG2807;gene=yycB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37482;locus_tag=BJEIHDPM_00768;product=putative transporter YycB",-3.55255145398928,6.77385136397569,-14.1696971545768,1.63903362654154e-18,3.77072021753252e-18,31.9730566666949
"ID=BJEIHDPM_04123;eC_number=3.1.3.8;Name=phyC;gene=phyC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O31097;locus_tag=BJEIHDPM_04123;product=3-phytase",-5.58336762386545,5.78597886897971,-14.1691063394174,1.6416332154955e-18,3.77489113615855e-18,31.8117443778113
"ID=BJEIHDPM_02327;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02327;product=hypothetical protein",-4.75979172438043,6.54315766169638,-14.1636534329198,1.66582479609986e-18,3.82868448107435e-18,31.9240861031419
"ID=BJEIHDPM_02078;eC_number=1.17.1.-;Name=ascD;gene=ascD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q66DP5;locus_tag=BJEIHDPM_02078;product=CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase",-5.27822105356485,6.10686067161131,-14.1618222429562,1.67402982840811e-18,3.84570088393035e-18,31.8764283244906
"ID=BJEIHDPM_04761;eC_number=1.14.11.33;Name=alkB;dbxref=COG:COG3145;gene=alkB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P05050;locus_tag=BJEIHDPM_04761;product=Alpha-ketoglutarate-dependent dioxygenase AlkB",-4.97770185252898,5.3542663913101,-14.1611165766923,1.67720267140365e-18,3.8511462296967e-18,31.7390571629204
"ID=BJEIHDPM_00779;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00779;product=hypothetical protein",-5.13118142363843,6.3059634927276,-14.1590420791295,1.68656555488278e-18,3.87079296885818e-18,31.8772916546003
"ID=BJEIHDPM_03920;eC_number=1.7.1.4;Name=nasD_1;dbxref=COG:COG1251;gene=nasD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P42435;locus_tag=BJEIHDPM_03920;product=Nitrite reductase [NAD(P)H]",-5.49238899897645,5.92588168662597,-14.155536267269,1.70250937604778e-18,3.90551744534096e-18,31.8059555291409
"ID=BJEIHDPM_03685;eC_number=4.2.1.109;Name=mtnB;dbxref=COG:COG0235;gene=mtnB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O67788;locus_tag=BJEIHDPM_03685;product=Methylthioribulose-1-phosphate dehydratase",-4.97357139236752,5.51372608139722,-14.1515870588306,1.72065331763418e-18,3.94525335467101e-18,31.7508344670785
"ID=BJEIHDPM_00575;eC_number=3.1.1.61;Name=cheB_1;dbxref=COG:COG2201;gene=cheB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9WYN9;locus_tag=BJEIHDPM_00575;product=Chemotaxis response regulator protein-glutamate methylesterase",-5.39717646205301,5.65218764704983,-14.1505452093263,1.72547259963785e-18,3.95441404281855e-18,31.7407835940486
"ID=BJEIHDPM_01256;eC_number=2.1.1.185;Name=rlmB;dbxref=COG:COG0566;gene=rlmB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P44906;locus_tag=BJEIHDPM_01256;product=23S rRNA (guanosine-2'-O-)-methyltransferase RlmB",-4.26418227106943,5.4526261677649,-14.144252530198,1.75487381776719e-18,4.0198756331574e-18,31.7703155419382
"ID=BJEIHDPM_04446;eC_number=6.3.2.-;Name=rimK_3;gene=rimK_3;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01552;locus_tag=BJEIHDPM_04446;product=Ribosomal protein S6--L-glutamate ligase",-4.7853536053976,6.38033338011344,-14.1415361042815,1.76772265314571e-18,4.04737643723581e-18,31.855495020415
"ID=BJEIHDPM_00190;eC_number=3.4.21.105;Name=glpG;dbxref=COG:COG0705;gene=glpG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P09391;locus_tag=BJEIHDPM_00190;product=Rhomboid protease GlpG",-5.69174520616201,5.24092701497154,-14.1405039149609,1.77263000138353e-18,4.05667686058158e-18,31.6261680912568
"ID=BJEIHDPM_02639;Name=yfhM;dbxref=COG:COG2373;gene=yfhM;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76578;locus_tag=BJEIHDPM_02639;product=putative lipoprotein YfhM",-2.32369463123252,9.07866319541748,-14.13916898007,1.77899724132079e-18,4.06930779842635e-18,31.7771196995014
"ID=BJEIHDPM_01054;Name=tagG_2;dbxref=COG:COG1682;gene=tagG_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P42953;locus_tag=BJEIHDPM_01054;product=Teichoic acid translocation permease protein TagG",-4.89163901659297,5.57033134716205,-14.1381951236964,1.78365690882875e-18,4.07692688920467e-18,31.7342624222506
"ID=BJEIHDPM_00834;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00834;product=hypothetical protein",-5.29604634960619,5.60634581542343,-14.1381178477781,1.78402718635753e-18,4.07692688920467e-18,31.7319203968692
"ID=BJEIHDPM_00011;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00011;product=hypothetical protein",-5.147310442545,4.80286073577431,-14.1375977614435,1.78652128075412e-18,4.08068330620609e-18,31.551088190397
"ID=BJEIHDPM_01357;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01357;product=hypothetical protein",-5.54276101722078,4.52181400797407,-14.1370985409748,1.78891864634651e-18,4.08421531104516e-18,31.5081208217796
"ID=BJEIHDPM_04821;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04821;product=hypothetical protein",-5.40412125666912,5.88015336594255,-14.1359995229291,1.79420790265804e-18,4.09434318823393e-18,31.749812777199
"ID=BJEIHDPM_05100;Name=ku;dbxref=COG:COG1273;gene=ku;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I1W5;locus_tag=BJEIHDPM_05100;product=Non-homologous end joining protein Ku",-4.81731925931295,5.78587205898342,-14.1335708839739,1.80595269786208e-18,4.11918583509511e-18,31.7776233255216
"ID=BJEIHDPM_00954;eC_number=2.3.1.128;Name=rimI;dbxref=COG:COG0456;gene=rimI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A944;locus_tag=BJEIHDPM_00954;product=Ribosomal-protein-alanine acetyltransferase",-5.08040014742812,5.30575020212524,-14.1329893860254,1.80877637599353e-18,4.12366642679001e-18,31.6887172999073
"ID=BJEIHDPM_03999;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03999;product=hypothetical protein",-4.9293559790485,5.56344332549192,-14.1323722060657,1.81177823146553e-18,4.12854878100812e-18,31.737709022776
"ID=BJEIHDPM_03228;eC_number=2.3.1.207;dbxref=COG:COG0332;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HYV7;locus_tag=BJEIHDPM_03228;product=Beta-ketodecanoyl-[acyl-carrier-protein] synthase",-4.70549930992295,5.7279615308425,-14.1309583975957,1.81867385298842e-18,4.14140726883888e-18,31.7670648138078
"ID=BJEIHDPM_03688;Name=lasR_1;dbxref=COG:COG2771;gene=lasR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P25084;locus_tag=BJEIHDPM_03688;product=Transcriptional activator protein LasR",-5.4123689064951,5.94398453510924,-14.1308615852301,1.81914701452644e-18,4.14140726883888e-18,31.7317161289257
"ID=BJEIHDPM_04474;eC_number=1.1.1.-;Name=eltD;dbxref=COG:COG1063;gene=eltD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A0QXD8;locus_tag=BJEIHDPM_04474;product=Erythritol/L-threitol dehydrogenase",-5.71844927959916,5.4804033735472,-14.1299388844698,1.82366291484698e-18,4.14971945393582e-18,31.6699556209512
"ID=BJEIHDPM_04342;eC_number=2.7.1.4;Name=scrK;dbxref=COG:COG0524;gene=scrK;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P26420;locus_tag=BJEIHDPM_04342;product=Fructokinase",-5.72713689048969,4.69735929630736,-14.1282622872513,1.83189773996233e-18,4.16648211093803e-18,31.4999457126616
"ID=BJEIHDPM_02945;eC_number=2.1.1.163;Name=ubiE_2;gene=ubiE_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01813;locus_tag=BJEIHDPM_02945;product=Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE",-5.08730678305331,5.93338407005478,-14.1242714882566,1.85165148727173e-18,4.20941520010282e-18,31.7623107617998
"ID=BJEIHDPM_02254;eC_number=3.1.2.-;dbxref=COG:COG1607;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P44886;locus_tag=BJEIHDPM_02254;product=putative acyl-CoA thioester hydrolase",-5.30384289900619,5.63523107036496,-14.1237097451829,1.85444934957348e-18,4.21377955899769e-18,31.7113261345922
"ID=BJEIHDPM_01113;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01113;product=hypothetical protein",-5.09829776435614,5.55282661482936,-14.1234386327248,1.85580121116926e-18,4.21380843175639e-18,31.7008185591291
"ID=BJEIHDPM_01706;eC_number=4.1.3.40;Name=ubiC;dbxref=COG:COG3161;gene=ubiC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P26602;locus_tag=BJEIHDPM_01706;product=Chorismate pyruvate-lyase",-4.76951359509107,5.58174157261359,-14.1233550520628,1.85621817560596e-18,4.21380843175639e-18,31.7379101261504
"ID=BJEIHDPM_04608;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04608;product=hypothetical protein",-5.59878211715194,4.41946716438752,-14.1227794072066,1.85909252160818e-18,4.21833806676011e-18,31.4397906549488
"ID=BJEIHDPM_01659;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01659;product=hypothetical protein",-4.79798935291954,5.76732396066171,-14.122166135725,1.86215972569192e-18,4.22330081455366e-18,31.7577448371592
"ID=BJEIHDPM_04961;Name=slmA;dbxref=COG:COG1309;gene=slmA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9KVD2;locus_tag=BJEIHDPM_04961;product=Nucleoid occlusion factor SlmA",-5.08621133960443,5.35087160290137,-14.1183855928045,1.88118160210988e-18,4.26442631484426e-18,31.6311661883028
"ID=BJEIHDPM_03865;Name=kdpA;dbxref=COG:COG2060;gene=kdpA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P03959;locus_tag=BJEIHDPM_03865;product=Potassium-transporting ATPase potassium-binding subunit",-5.2028415161364,5.78824241464499,-14.1157710959865,1.89445193010011e-18,4.29092029572345e-18,31.6910165937221
"ID=BJEIHDPM_02977;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02977;product=hypothetical protein",-5.21337373045412,4.49179002571815,-14.1157307921139,1.8946572424751e-18,4.29092029572345e-18,31.4213823378381
"ID=BJEIHDPM_00864;eC_number=1.-.-.-;Name=rutC;dbxref=COG:COG0251;gene=rutC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AFQ6;locus_tag=BJEIHDPM_00864;product=Putative aminoacrylate peracid reductase RutC",-5.55451936130939,5.10961771343273,-14.1082268938515,1.93327983017933e-18,4.37632542690123e-18,31.516958779215
